case_id,case_date,court,text,problem_type,favours
47b5041e-8252-4adb-94d5-f1bf21d76660,06-05-2001,Karnataka High Court,Party B illegally constructed a building on Party A's farmland Survey reports were inconclusive.,Illegal Encroachment,Party A
6aee3399-abaf-444e-9135-4971a3be7e50,02-06-2002,Delhi High Court,Party B failed to repay the mortgage leading to bank claiming land Third-party buyers are involved.,Mortgage Default,Party A
77061d7d-6285-4fbb-b3bf-f72fa1b262be,19-10-2001,Kerala High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Additional evidence was submitted.,Boundary Dispute,Party B
8816d298-5346-43ff-a939-4c79bb8746d6,16-03-2001,Punjab and Haryana High Court,Party B claims adverse possession after staying 15 years without objection Case is pending investigation.,Adverse Possession,Party B
07fba9c7-ea07-49f6-8097-6925de83637c,24-09-2013,Bombay High Court,Party A sold the land without having the original property documents Third-party buyers are involved.,Fraudulent Sale,Party B
52d02466-3039-4116-9d6a-3c0d2bf5a12f,17-06-2008,Delhi High Court,Party B registered the sale deed without paying full stamp duty Case is pending investigation.,Stamp Duty Fraud,Party A
fde78f47-a6e8-4277-9d93-49320e41e895,16-11-2003,Kerala High Court,Party A sold the land without having the original property documents Additional evidence was submitted.,Fraudulent Sale,Party B
0b1aa3b9-12cd-49d6-9999-dd03a1686359,19-02-2011,Kerala High Court,Party B failed to repay the mortgage leading to bank claiming land Additional evidence was submitted.,Mortgage Default,Party A
0d152d39-ddd1-4acc-a2eb-5caf28d9fc9b,29-07-2013,Karnataka High Court,Party B registered the sale deed without paying full stamp duty Additional evidence was submitted.,Stamp Duty Fraud,Party A
4407d633-6c96-4e0a-afcf-1faffca969c0,20-03-2004,Bombay High Court,Party A sold the land without having the original property documents,Fraudulent Sale,Party B
1da82680-0c1b-4bb4-a5bf-68d0637bfb43,28-05-2012,Bombay High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Third-party buyers are involved.,Boundary Dispute,Party B
e087dd56-dbcf-417b-b497-0e68d18100fc,24-05-2023,Delhi High Court,Party B registered the sale deed without paying full stamp duty Third-party buyers are involved.,Stamp Duty Fraud,Party A
b0507d5a-ab99-4e9e-a326-f35922b75462,30-12-2013,Bombay High Court,Party B illegally constructed a building on Party A's farmland Case is pending investigation.,Illegal Encroachment,Party A
71ab7c7d-b175-4d79-8b04-43211471c101,26-02-2023,Punjab and Haryana High Court,The ownership of the land is challenged by Party B due to missing title documents Survey reports were inconclusive.,Ownership Dispute,Party B
b31a8d44-7ab8-41be-af83-7ec84dccc5e6,25-09-2013,Calcutta High Court,Party B registered the sale deed without paying full stamp duty Case is pending investigation.,Stamp Duty Fraud,Party A
3f6887e6-4a6b-46a2-b042-330a096ed89a,26-12-2009,Punjab and Haryana High Court,Party A is blocking Party B's right of way through the property Case is pending investigation.,Easement Issue,Party B
09b44376-bd44-4cac-a144-cd9e62473068,29-07-2003,Karnataka High Court,Family members are contesting Party A's inherited property rights Local authorities intervened.,Inheritance Dispute,Party B
7582c56e-1569-4a17-b032-df2b2e915964,20-12-2006,Kerala High Court,The title deed has errors in names which Party A is trying to correct Additional evidence was submitted.,Title Defect,Party A
a610424a-f5d5-46e1-935b-bcf1c31c8c5a,20-10-2015,Karnataka High Court,The ownership of the land is challenged by Party B due to missing title documents Third-party buyers are involved.,Ownership Dispute,Party B
b10a5dd2-6568-47b7-a381-9e7195e394e8,19-11-2011,Delhi High Court,Government acquired Party A's land without fair compensation Third-party buyers are involved.,Land Acquisition Issue,Party A
eee2953c-defd-44af-b33e-e31b159af506,23-03-2002,Gujarat High Court,Party B claims adverse possession after staying 15 years without objection Additional evidence was submitted.,Adverse Possession,Party B
5420475f-03cc-45dc-a2c1-765ac7685e75,20-11-2013,Delhi High Court,Family members are contesting Party A's inherited property rights Case is pending investigation.,Inheritance Dispute,Party B
251f4b12-fccf-4f6b-8686-35a65fc5edf0,19-05-2021,Bombay High Court,The title deed has errors in names which Party A is trying to correct Case is pending investigation.,Title Defect,Party A
ea9af5a9-3d36-4a20-b178-f5a35b5144d5,04-04-2024,Madras High Court,Party A sold the land without having the original property documents Case is pending investigation.,Fraudulent Sale,Party B
1d22e3d2-9432-402d-9985-7ffc38d87d13,14-03-2010,Madras High Court,Party A is blocking Party B's right of way through the property,Easement Issue,Party B
31a3eee6-1104-4e1c-ba2d-4fd43be5dfb7,12-04-2002,Punjab and Haryana High Court,The ownership of the land is challenged by Party B due to missing title documents,Ownership Dispute,Party B
75d0853f-8372-4c9f-9d96-7a867af963b4,13-04-2007,Delhi High Court,Party B failed to repay the mortgage leading to bank claiming land,Mortgage Default,Party A
46e527e0-a887-42c6-abd4-ddabdc69ea92,09-04-2025,Punjab and Haryana High Court,Party B illegally constructed a building on Party A's farmland Case is pending investigation.,Illegal Encroachment,Party A
c30df71e-fa8a-4f2c-933e-b51b88228c4c,30-12-2003,Bombay High Court,The title deed has errors in names which Party A is trying to correct Local authorities intervened.,Title Defect,Party A
9e132ae6-3805-41ac-8d92-2e7d55dacb9a,10-12-2014,Kerala High Court,Government acquired Party A's land without fair compensation Case is pending investigation.,Land Acquisition Issue,Party A
ea7a6285-3ad0-4c15-9534-9ba12efab444,03-05-2002,Calcutta High Court,Party A bought land but the developer did not build promised facilities Additional evidence was submitted.,Fraud by Developer,Party A
a1726f88-a942-4a2c-9705-cf8f6d7e785e,23-05-2014,Karnataka High Court,Party B registered the sale deed without paying full stamp duty Additional evidence was submitted.,Stamp Duty Fraud,Party A
e07b82c7-503a-48d4-98b9-a926290eafbf,18-06-2017,Bombay High Court,Party A is blocking Party B's right of way through the property Survey reports were inconclusive.,Easement Issue,Party B
0d081e14-ee19-4f0c-aeff-f0c009ba161c,25-09-2000,Bombay High Court,Party A is operating a commercial shop in a residential land zone Case is pending investigation.,Zoning Law Violation,Party B
d4f87003-d98e-446e-989b-220624a2292b,02-06-2008,Delhi High Court,Party B claims adverse possession after staying 15 years without objection Local authorities intervened.,Adverse Possession,Party B
0b71cc8c-682c-4499-b50b-a063533079cb,30-03-2010,Bombay High Court,Party B claims adverse possession after staying 15 years without objection,Adverse Possession,Party B
b9f43557-c067-4cb0-8499-a3513132e499,11-10-2023,Bombay High Court,Party B failed to repay the mortgage leading to bank claiming land Case is pending investigation.,Mortgage Default,Party A
91db5722-ca67-43cd-a452-176599b406fe,28-09-2020,Delhi High Court,Party A is operating a commercial shop in a residential land zone,Zoning Law Violation,Party B
78fa49b5-a468-41ce-95ac-a64e1a12c6e1,15-11-2009,Punjab and Haryana High Court,Party A bought land but the developer did not build promised facilities,Fraud by Developer,Party A
0e987d22-27bc-48c0-917a-40965436194e,25-10-2011,Karnataka High Court,Party A bought land but the developer did not build promised facilities Third-party buyers are involved.,Fraud by Developer,Party A
a1726ba2-d123-4005-88a7-127ac459ae1c,20-03-2013,Calcutta High Court,The title deed has errors in names which Party A is trying to correct Local authorities intervened.,Title Defect,Party A
174a59f1-1430-47bf-a431-8b802ce853a9,09-10-2007,Gujarat High Court,Party A is operating a commercial shop in a residential land zone Third-party buyers are involved.,Zoning Law Violation,Party B
473e9c86-0bea-4fb8-a8a9-f6573004d11b,20-02-2014,Bombay High Court,The title deed has errors in names which Party A is trying to correct Survey reports were inconclusive.,Title Defect,Party A
13db46a7-84a8-4a25-8971-40d020159dce,28-08-2018,Delhi High Court,Party B illegally constructed a building on Party A's farmland Dispute went to court.,Illegal Encroachment,Party A
616e5dc2-a837-44f6-89da-eaa060c53a42,15-11-2003,Bombay High Court,Party B failed to repay the mortgage leading to bank claiming land Case is pending investigation.,Mortgage Default,Party A
0a384245-8b64-4bc1-a4ba-a2ca08f8a0d7,07-12-2024,Madras High Court,Power of attorney given by Party A was misused by Party B to sell the land Dispute went to court.,Power of Attorney Misuse,Party A
de2d813e-a231-481b-8506-715e21adbca4,13-12-2003,Karnataka High Court,The title deed has errors in names which Party A is trying to correct Survey reports were inconclusive.,Title Defect,Party A
6d106f3b-97c9-4511-b7b0-4904ff8c6049,25-10-2010,Gujarat High Court,Party A is operating a commercial shop in a residential land zone Additional evidence was submitted.,Zoning Law Violation,Party B
8b0bf251-c0cf-4183-9645-d256c076b7b5,20-05-2002,Madras High Court,The title deed has errors in names which Party A is trying to correct Additional evidence was submitted.,Title Defect,Party A
7beaa656-edf4-429b-9ba2-297593dc57a5,23-07-2011,Delhi High Court,The title deed has errors in names which Party A is trying to correct Additional evidence was submitted.,Title Defect,Party A
d6c477ef-12cd-4b6f-b9b2-4c67e9ec89b3,06-02-2012,Madras High Court,Family members are contesting Party A's inherited property rights Third-party buyers are involved.,Inheritance Dispute,Party B
1d2e7e24-fba6-4e9a-a95f-0fc4d384f5b8,02-02-2003,Punjab and Haryana High Court,The ownership of the land is challenged by Party B due to missing title documents,Ownership Dispute,Party B
e0809aa3-746e-4ecd-9861-c08a57b77658,25-09-2000,Madras High Court,The ownership of the land is challenged by Party B due to missing title documents Additional evidence was submitted.,Ownership Dispute,Party B
ea0f104e-6336-4e55-98eb-89e8c49a38ef,15-08-2006,Calcutta High Court,Party A bought land but the developer did not build promised facilities,Fraud by Developer,Party A
623b29a6-b062-4049-98d5-f68393dba311,23-10-2016,Madras High Court,Party A is operating a commercial shop in a residential land zone Third-party buyers are involved.,Zoning Law Violation,Party B
e8c7c736-e648-48e9-b5fd-7877dc2d7470,05-05-2009,Karnataka High Court,Power of attorney given by Party A was misused by Party B to sell the land Third-party buyers are involved.,Power of Attorney Misuse,Party A
c8df72d3-213e-45cf-abaf-fde2857d0cd1,04-06-2020,Punjab and Haryana High Court,Party B claims adverse possession after staying 15 years without objection Local authorities intervened.,Adverse Possession,Party B
f85979cf-a270-48bb-949b-a513692ee184,26-04-2005,Delhi High Court,Party A sold the land without having the original property documents Additional evidence was submitted.,Fraudulent Sale,Party B
fdc42e72-5fd3-4c0f-b6f7-5d34398a3626,28-09-2020,Madras High Court,Party A polluted the nearby farmland affecting Party B's crops Dispute went to court.,Environmental Dispute,Party B
9a4661c2-0c1e-433b-adcd-eb60e11ee903,28-02-2016,Delhi High Court,Party B illegally constructed a building on Party A's farmland Dispute went to court.,Illegal Encroachment,Party A
e8f924d0-7b12-44ad-88bc-50e187eaf680,23-04-2021,Karnataka High Court,Party A polluted the nearby farmland affecting Party B's crops Additional evidence was submitted.,Environmental Dispute,Party B
a010a98e-319b-4650-9821-aa308060e452,15-08-2024,Calcutta High Court,Boundary pillars were moved by Party B to extend their property Third-party buyers are involved.,Boundary Dispute,Party A
c70ccc9b-6709-4a2b-a946-c5aea3409319,11-03-2025,Kerala High Court,Party A is blocking Party B's right of way through the property Case is pending investigation.,Easement Issue,Party B
053ea4a5-3a74-4d1f-82b8-39ddcc2e8dd1,30-09-2001,Punjab and Haryana High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Survey reports were inconclusive.,Boundary Dispute,Party B
65ae2036-1b18-408a-b23f-79d5cd67ce1a,23-02-2012,Kerala High Court,Power of attorney given by Party A was misused by Party B to sell the land Survey reports were inconclusive.,Power of Attorney Misuse,Party A
73bf34f5-45aa-49d2-98b2-aa2505afa864,08-12-2008,Kerala High Court,Family members are contesting Party A's inherited property rights Local authorities intervened.,Inheritance Dispute,Party B
2fb8de58-e1ee-419e-91cc-bba9a00266c8,23-10-2005,Gujarat High Court,Boundary pillars were moved by Party B to extend their property Local authorities intervened.,Boundary Dispute,Party A
5b68a24c-1a48-485b-9b5b-dcf4cc06f514,20-07-2016,Madras High Court,Party A is blocking Party B's right of way through the property Additional evidence was submitted.,Easement Issue,Party B
644ae6dc-6fc0-476c-8425-a7d6cef32281,30-04-2002,Kerala High Court,Party A bought land but the developer did not build promised facilities,Fraud by Developer,Party A
c8aa4b80-22c3-47f5-8f5d-88d51052515f,12-08-2012,Karnataka High Court,Party A sold the land without having the original property documents,Fraudulent Sale,Party B
e77c0da8-e12b-4692-9482-f10e9b1c8695,13-01-2025,Madras High Court,The title deed has errors in names which Party A is trying to correct Local authorities intervened.,Title Defect,Party A
fbf192e8-7c0e-4b23-993c-5d7bbe9454ed,08-12-2011,Karnataka High Court,Party A is blocking Party B's right of way through the property Survey reports were inconclusive.,Easement Issue,Party B
dacc39bf-9c0b-4bd4-bebd-a3c2e65c9171,30-10-2024,Punjab and Haryana High Court,Party A polluted the nearby farmland affecting Party B's crops Survey reports were inconclusive.,Environmental Dispute,Party B
